"","pre_value","pre_value.sd","ego","ego.sd"
"1",0.147571262,0.0073935266344167,0.147571262,0.0073935266344167
"2",0.56433651685,0.0719556761669504,0.30712725705,0.0379363895687337
"3",0.5955220956,0.093921559772703,0.2625172894,0.0367612762629946
"4",0.48953717265,0.0805911264174313,0.2620831978,0.0427682260518819
"5",0.45662841475,0.0727351404039847,0.21138320495,0.0362918036323129
"6",0.4615376395,0.0873937469187899,0.22224899745,0.0389095295880668
"7",0.43191364105,0.0791081240136345,0.19858557985,0.0430985645084599
"8",0.3731723058,0.0718369832806255,0.13717433675,0.0349688810895644
"9",0.35563846965,0.0746480619113,0.11826224585,0.0380958419824366
"10",0.33015987305,0.0801162978276478,0.096665352,0.0286353580793773
"11",0.28246957335,0.0676041432336882,0.1235520833,0.04945088244372
"12",0.2106169818,0.058867217182469,0.09969387775,0.0366412632031602
"13",0.2511477649,0.0760494643135736,0.0624266446,0.0215422437915145
"14",0.22270181445,0.075161052017226,0.05630675245,0.0230147917172321
"15",0.2097981299,0.0718422222536991,0.0635703569,0.0306105035150278
"16",0.15388442985,0.0502122859594219,0.0430714226,0.02395513833924
"17",0.1192666139,0.0425700273826024,0.037297691,0.0236815685205937
"18",0.1096616713,0.0419513681266585,0.02765646965,0.0153656779446363
"19",0.12453696305,0.0504145990432847,0.045605105,0.0277038932283726
"20",0.0879320929,0.0386348518419332,0.0474418586,0.0408307795787032
"21",0.0777547346,0.0350128246815131,0.0211647301,0.0168428948221609
"22",0.06573760425,0.033741942231475,0.02140712085,0.0154149365250036
"23",0.0734299789,0.0359791603782527,0.0230674177,0.0211632130949036
"24",0.0925313172,0.0489384762318919,0.0097126619,0.00873743964909149
"25",0.0506065292,0.0383718401918437,0.0034287264,0.00368551965929304
"26",0.068447546,0.0543780644010763,0.00537289425,0.00608801564674356
"27",0.0236163151,0.0165304704104428,0.00895303705,0.0138525780950391
"28",0.0348434351,0.0301377975999479,0.00461753755,0.00702801249834167
"29",0.04630927835,0.034096853216572,0.00208211985,0.00312864795369959
"30",0.02923097055,0.0243939755448056,0.0016785181,0.00236824100957943
"31",0.0125836393,0.0115111789685552,0.0029555899,0.0048791912460856
"32",0.01001054005,0.0114642058044121,0.0025137962,0.00349779200578198
"33",0.01352423555,0.0166259388094854,0.0012246662,0.00193173938556969
"34",0.00491692035,0.00613064368910124,0.0031182196,0.00462793404827491
"35",0.00437546405,0.00498301826089542,0.0049810024,0.00877615471421044
"36",0.00860180295,0.0136088603907599,0.00959388945,0.0138477940665055
"37",0.0143526601,0.0166976478331829,0.0020716756,0.00318861250331474
"38",0.0061209285,0.0120702050124721,0.00430641175,0.00717232731087115
"39",0.00184033745,0.00362906547815908,0.00288497165,0.00401287768519928
"40",0.00061757185,0.00121782485115316,0.00158381315,0.00221442438291501
"41",0.01423058975,0.0280621045860744,0.0019891732,0.00278761610945982
"42",0.00416449135,0.00821219597111231,0.0029949215,0.00416766458477619
"43",0,0,0.001265522,0.00202179478410218
"44",0,0,0.0013025027,0.00256847872317058
"45",0,0,0.00363063975,0.00715946381483304
"46",0,0,0.00347296095,0.00684852807328328
"47",0,0,0.0011165208,0.0022017304983532
"48",0,0,0.00068313615,0.00134711480160745
"49",0,0,0,0
"50",0,0,0,0
